Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.03 1055430/1055430     geometry::intersection<geometry::Triangle>::intersect(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&) [17]
[21]     2.9    0.01    0.03 1055430         geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [21]
                0.01    0.00 1069707/1069707     geometry::gutility::inTri2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [34]
                0.01    0.00 1055430/1055430     geometry::gutility::intSegPlane(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, double const&) [35]
                0.01    0.00  617799/617799      geometry::gutility::intSegSeg2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [36]
-----------------------------------------------
                0.01    0.00  157180/400530      geometry::set_union(geometry::graphItem const&, geometry::graphItem const&) [30]
                0.02    0.01  243350/400530      geometry::graphItem::insert(std::vector<unsigned int, std::allocator<unsigned int> > const&) [27]
[22]     2.9    0.03    0.01  400530         std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > > std::__set_union<std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter>(std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter) [22]
                0.01    0.00  200445/200445      std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<unsigned int>, unsigned int const&) [39]
-----------------------------------------------
                0.00    0.02   26613/53286       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.02   26673/53286       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [6]
[23]     2.7    0.00    0.04   53286         geometry::projection<geometry::Triangle>::undo(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > >, std::allocator<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > > > > const&) [23]
                0.01    0.03  106572/213144      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [12]
-----------------------------------------------
                0.03    0.00  287128/287128      geometry::structuredData<geometry::Triangle>::update(std::vector<unsigned int, std::allocator<unsigned int> > const&) [9]
[24]     2.2    0.03    0.00  287128         std::_Hashtable<geometry::boundingBox<3u>, geometry::boundingBox<3u>, std::allocator<geometry::boundingBox<3u> >, std::__detail::_Identity, std::equal_to<geometry::boundingBox<3u> >, std::hash<geometry::boundingBox<3u> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, false> >::erase(std::__detail::_Node_const_iterator<geometry::boundingBox<3u>, true, true>) [24]
-----------------------------------------------
                0.03    0.00  213144/213144      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [12]
[25]     2.2    0.03    0.00  213144         geometry::connect<geometry::Triangle, (geometry::MeshType)1>::eraseDataInElem2Data(unsigned int const&) [25]
-----------------------------------------------
                0.00    0.00   15103/187386      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [31]
                0.00    0.00   15103/187386      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreElem2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [57]
                0.03    0.00  157180/187386      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [13]
[26]     2.2    0.03    0.00  187386         geometry::set_difference(geometry::graphItem const&, geometry::graphItem const&) [26]
                0.00    0.00  487309/705665      geometry::dataPoint::print(std::ostream&) const [77]
-----------------------------------------------
                0.00    0.00   15103/243350      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [49]
                0.00    0.00   15103/243350      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [32]
                0.00    0.02  213144/243350      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [12]
[27]     1.9    0.00    0.03  243350         geometry::graphItem::insert(std::vector<unsigned int, std::allocator<unsigned int> > const&) [27]
                0.02    0.01  243350/400530      std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > > std::__set_union<std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter>(std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter) [22]
                0.00    0.00  243350/5342750     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [16]
-----------------------------------------------
                0.00    0.02   15103/15103       geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [13]
[28]     1.5    0.00    0.02   15103         geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataInvolvedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [28]
                0.00    0.01  142077/157180      geometry::set_union(geometry::graphItem const&, geometry::graphItem const&) [30]
                0.01    0.00  692755/5342750     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [16]
                0.00    0.00  126974/126974      geometry::graphItem::graphItem(std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > const&, unsigned int const&) [83]
-----------------------------------------------
                0.00    0.01    7543/15103       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.01    7560/15103       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [6]
[29]     1.5    0.00    0.02   15103         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::undoEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [29]
                0.00    0.01   15103/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [31]
                0.01    0.00   15103/30206       geometry::graphItem::setConnected(std::vector<unsigned int, std::allocator<unsigned int> > const&) [33]
-----------------------------------------------
                0.00    0.00    7543/157180      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00    7560/157180      geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [6]
                0.00    0.01  142077/157180      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataInvolvedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [28]
[30]     1.1    0.00    0.02  157180         geometry::set_union(geometry::graphItem const&, geometry::graphItem const&) [30]
                0.01    0.00  157180/400530      std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > > std::__set_union<std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter>(std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter) [22]
-----------------------------------------------
                0.00    0.01   15103/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::undoEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [29]
[31]     1.1    0.00    0.01   15103         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [31]
                0.01    0.00   15103/30206       geometry::graphItem::setConnected(std::vector<unsigned int, std::allocator<unsigned int> > const&) [33]
                0.00    0.00   63280/156766      geometry::graphItem::replace(unsigned int const&, unsigned int const&) [41]
                0.00    0.00   15103/59888       geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [42]
                0.00    0.00   15103/187386      geometry::set_difference(geometry::graphItem const&, geometry::graphItem const&) [26]
                0.00    0.00   30206/5342750     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [16]
-----------------------------------------------
                0.00    0.01    7543/15103       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.01    7560/15103       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [6]
[32]     1.0    0.00    0.01   15103         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [32]
                0.00    0.01   15103/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [49]
                0.00    0.00   90618/212293      std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::erase(unsigned int const&) [37]
                0.00    0.00   15103/243350      geometry::graphItem::insert(std::vector<unsigned int, std::allocator<unsigned int> > const&) [27]
-----------------------------------------------
                0.01    0.00   15103/30206       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [31]
                0.01    0.00   15103/30206       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::undoEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [29]
[33]     0.8    0.01    0.00   30206         geometry::graphItem::setConnected(std::vector<unsigned int, std::allocator<unsigned int> > const&) [33]
                0.00    0.00   91547/5342750     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [16]
-----------------------------------------------
                0.01    0.00 1069707/1069707     geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [21]
[34]     0.7    0.01    0.00 1069707         geometry::gutility::inTri2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [34]
-----------------------------------------------
                0.01    0.00 1055430/1055430     geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [21]
[35]     0.7    0.01    0.00 1055430         geometry::gutility::intSegPlane(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, double const&) [35]
-----------------------------------------------
                0.01    0.00  617799/617799      geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [21]
[36]     0.7    0.01    0.00  617799         geometry::gutility::intSegSeg2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [36]
-----------------------------------------------
                0.00    0.00   15103/212293      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [49]
                0.00    0.00   53226/212293      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00   53346/212293      geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [6]
                0.00    0.00   90618/212293      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [32]
[37]     0.7    0.01    0.00  212293         std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::erase(unsigned int const&) [37]
-----------------------------------------------
                0.00    0.00   15120/205004      geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::setBoundary(unsigned int const&) [56]
                0.00    0.00   30206/205004      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [13]
                0.01    0.00  159678/205004      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
[38]     0.7    0.01    0.00  205004         std::pair<std::_Rb_tree_iterator<unsigned int>, bool> std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_insert_unique<unsigned int>(unsigned int&&) [38]
-----------------------------------------------
                0.01    0.00  200445/200445      std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > > std::__set_union<std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter>(std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter) [22]
[39]     0.7    0.01    0.00  200445         std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<unsigned int>, unsigned int const&) [39]
-----------------------------------------------
                0.01    0.00  157180/157180      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [13]
[40]     0.7    0.01    0.00  157180         geometry::graphItem::graphItem(std::vector<unsigned int, std::allocator<unsigned int> > const&, unsigned int const&) [40]
-----------------------------------------------
                0.00    0.00   63280/156766      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [31]
                0.01    0.00   93486/156766      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [49]
[41]     0.7    0.01    0.00  156766         geometry::graphItem::replace(unsigned int const&, unsigned int const&) [41]
-----------------------------------------------
                0.00    0.00    7543/59888       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00    7560/59888       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [6]
                0.00    0.00   14562/59888       geometry::projection<geometry::Triangle>::getNewData2Elem(unsigned int const&, unsigned int const&) const [54]
                0.00    0.00   15103/59888       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [31]
                0.00    0.00   15120/59888       geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::setBoundary(unsigned int const&) [56]
[42]     0.7    0.01    0.00   59888         geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [42]
                0.00    0.00  119776/705665      geometry::dataPoint::print(std::ostream&) const [77]
-----------------------------------------------
                0.01    0.00   45309/45309       Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::computeInPlace() [44]
[43]     0.7    0.01    0.00   45309         void Eigen::MatrixBase<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, -1, -1, false> >::applyHouseholderOnTheLeft<Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1> >(Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1> const&, double const&, double*) [43]
-----------------------------------------------
                0.00    0.01   15103/15103       geometry::DataGeo::getOptimumPoint(unsigned int const&, unsigned int const&) const [45]
[44]     0.7    0.00    0.01   15103         Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::computeInPlace() [44]
                0.01    0.00   45309/45309       void Eigen::MatrixBase<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, -1, -1, false> >::applyHouseholderOnTheLeft<Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1> >(Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1> const&, double const&, double*) [43]
                0.00    0.00   45309/45309       void Eigen::MatrixBase<Eigen::Block<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1, 1, false> >::makeHouseholder<Eigen::VectorBlock<Eigen::Block<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1, 1, false>, -1> >(Eigen::VectorBlock<Eigen::Block<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1, 1, false>, -1>&, double&, double&) const [86]
-----------------------------------------------
                0.00    0.01   15103/15103       geometry::DataGeo::imp_getPointsList(unsigned int const&, unsigned int const&) const [46]
[45]     0.7    0.00    0.01   15103         geometry::DataGeo::getOptimumPoint(unsigned int const&, unsigned int const&) const [45]
                0.00    0.01   15103/15103       Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::computeInPlace() [44]
                0.00    0.00   15103/15103       void Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::_solve_impl<Eigen::Matrix<double, 3, 1, 0, 3, 1>, Eigen::Matrix<double, 3, 1, 0, 3, 1> >(Eigen::Matrix<double, 3, 1, 0, 3, 1> const&, Eigen::Matrix<double, 3, 1, 0, 3, 1>&) const [93]
                0.00    0.00   15103/15103       geometry::point::point(double const&, double const&, double const&, unsigned int const&, unsigned int const&) [92]
-----------------------------------------------
                0.00    0.00    7543/15103       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.01    7560/15103       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [6]
[46]     0.7    0.00    0.01   15103         geometry::DataGeo::imp_getPointsList(unsigned int const&, unsigned int const&) const [46]
                0.00    0.01   15103/15103       geometry::DataGeo::getOptimumPoint(unsigned int const&, unsigned int const&) const [45]
                0.00    0.00   53286/114138      geometry::point::~point() [84]
                0.00    0.00   15103/30053       geometry::point::point(geometry::geoPoint<3u> const&, unsigned int const&, unsigned int const&) [87]
-----------------------------------------------
                0.01    0.00    7475/7475        geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
[47]     0.7    0.01    0.00    7475         std::pair<std::_Rb_tree_iterator<geometry::collapsingEdge>, bool> std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_emplace_unique<unsigned int const&, unsigned int const&, double&, geometry::point&>(unsigned int const&, unsigned int const&, double&, geometry::point&) [47]
                0.00    0.00    7475/7475        geometry::collapsingEdge::collapsingEdge(unsigned int const&, unsigned int const&, double const&, geometry::geoPoint<3u> const&) [99]
-----------------------------------------------
                0.00    0.00    2522/1964268     geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::~simplification() [50]
                0.00    0.00   63414/1964268     std::vector<geometry::geoPoint<3u>, std::allocator<geometry::geoPoint<3u> > >::~vector() [60]
                0.01    0.00 1898332/1964268     geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [8]
[48]     0.7    0.01    0.00 1964268         geometry::geoPoint<3u>::~geoPoint() [48]
-----------------------------------------------
                0.00    0.01   15103/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [32]
[49]     0.6    0.00    0.01   15103         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [49]
                0.01    0.00   93486/156766      geometry::graphItem::replace(unsigned int const&, unsigned int const&) [41]
                0.00    0.00   15103/243350      geometry::graphItem::insert(std::vector<unsigned int, std::allocator<unsigned int> > const&) [27]
                0.00    0.00   15103/212293      std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::erase(unsigned int const&) [37]
-----------------------------------------------
                                                 <spontaneous>
[50]     0.4    0.00    0.01                 geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::~simplification() [50]
                0.01    0.00      14/14          std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_erase(std::_Rb_tree_node<geometry::collapsingEdge>*) [52]
                0.00    0.00   26794/5342750     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [16]
                0.00    0.00    2522/1964268     geometry::geoPoint<3u>::~geoPoint() [48]
                0.00    0.00    2522/114138      geometry::point::~point() [84]
-----------------------------------------------
                0.00    0.00  425082/11028052     geometry::boundingBox<3u>::boundingBox<geometry::point, geometry::point, geometry::point>(geometry::point, geometry::point, geometry::point) [62]
                0.00    0.00  574256/11028052     geometry::structuredData<geometry::Triangle>::update(std::vector<unsigned int, std::allocator<unsigned int> > const&) [9]
                0.00    0.00  584336/11028052     geometry::boundingBox<3u>::boundingBox<geometry::point, geometry::point, geometry::point>(unsigned int const&, geometry::point, geometry::point, geometry::point) [19]
                0.00    0.00 9444378/11028052     geometry::structuredData<geometry::Triangle>::getNeighbouringElements(unsigned int const&) const [4]
[51]     0.4    0.01    0.00 11028052         geometry::geoPoint<3u>::geoPoint(double const&) [51]
-----------------------------------------------
                                 257             std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_erase(std::_Rb_tree_node<geometry::collapsingEdge>*) [52]
                0.01    0.00      14/14          geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::~simplification() [50]
[52]     0.4    0.01    0.00      14+257     std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_erase(std::_Rb_tree_node<geometry::collapsingEdge>*) [52]
                                 257             std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_erase(std::_Rb_tree_node<geometry::collapsingEdge>*) [52]
-----------------------------------------------
                                                 <spontaneous>
[53]     0.4    0.01    0.00                 geometry::geoPoint<2u>::geoPoint(double const&) [53]
-----------------------------------------------
                0.00    0.00  106572/106572      geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [8]
[54]     0.3    0.00    0.00  106572         geometry::projection<geometry::Triangle>::getNewData2Elem(unsigned int const&, unsigned int const&) const [54]
                0.00    0.00   14562/59888       geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [42]
