Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                             3645499             std::_Rb_tree_node<unsigned int>* std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_copy<std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node>(std::_Rb_tree_node<unsigned int> const*, std::_Rb_tree_node<unsigned int>*, std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node&) [24]
                0.00    0.00    2522/1557740     geometry::connect<geometry::Triangle, (geometry::MeshType)1>::buildData2Elem() [66]
                0.00    0.00   33095/1557740     geometry::projection<geometry::Triangle>::getNewData2Elem(unsigned int const&, unsigned int const&) const [37]
                0.04    0.00 1522123/1557740     geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getQuantityOfInformation(unsigned int const&) const [16]
[24]     0.4    0.04    0.00 1557740+3645499 std::_Rb_tree_node<unsigned int>* std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_copy<std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node>(std::_Rb_tree_node<unsigned int> const*, std::_Rb_tree_node<unsigned int>*, std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node&) [24]
                             3645499             std::_Rb_tree_node<unsigned int>* std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_copy<std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node>(std::_Rb_tree_node<unsigned int> const*, std::_Rb_tree_node<unsigned int>*, std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node&) [24]
-----------------------------------------------
                0.00    0.00    5040/292168      void geometry::structuredData<geometry::Triangle>::refresh<(geometry::MeshType)1>(geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1> const&) [64]
                0.04    0.00  287128/292168      geometry::structuredData<geometry::Triangle>::update(std::vector<unsigned int, std::allocator<unsigned int> > const&) [9]
[25]     0.4    0.04    0.00  292168         geometry::boundingBox<3u>::boundingBox<geometry::point, geometry::point, geometry::point>(unsigned int const&, geometry::point, geometry::point, geometry::point) [25]
                0.00    0.00  584336/9952918     geometry::geoPoint<3u>::geoPoint(double const&) [74]
-----------------------------------------------
                0.01    0.00   63280/156766      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [36]
                0.02    0.00   93486/156766      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [35]
[26]     0.3    0.03    0.00  156766         geometry::graphItem::replace(unsigned int const&, unsigned int const&) [26]
-----------------------------------------------
                0.00    0.01    7543/15103       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.01    0.01    7560/15103       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
[27]     0.3    0.01    0.02   15103         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::undoEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [27]
                0.00    0.02   15103/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [36]
                0.00    0.00   15103/30206       geometry::graphItem::setConnected(std::vector<unsigned int, std::allocator<unsigned int> > const&) [63]
-----------------------------------------------
                0.00    0.00   15103/187386      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [36]
                0.00    0.00   15103/187386      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreElem2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [60]
                0.02    0.01  157180/187386      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [22]
[28]     0.3    0.02    0.01  187386         geometry::set_difference(geometry::graphItem const&, geometry::graphItem const&) [28]
                0.01    0.00  487309/705665      geometry::dataPoint::print(std::ostream&) const [43]
-----------------------------------------------
                0.00    0.02   15103/15103       geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [22]
[29]     0.2    0.00    0.02   15103         geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataInvolvedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [29]
                0.01    0.00  126974/126974      geometry::graphItem::graphItem(std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > const&, unsigned int const&) [49]
                0.01    0.00  692755/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [18]
                0.00    0.00  142077/157180      geometry::set_union(geometry::graphItem const&, geometry::graphItem const&) [58]
-----------------------------------------------
                0.00    0.01   26613/53286       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.01   26673/53286       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
[30]     0.2    0.00    0.02   53286         geometry::projection<geometry::Triangle>::undo(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > >, std::allocator<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > > > > const&) [30]
                0.01    0.01  106572/213144      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [23]
-----------------------------------------------
                0.02    0.00 1942542/1942542     geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [6]
[31]     0.2    0.02    0.00 1942542         geometry::gutility::intSegSeg2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [31]
-----------------------------------------------
                0.02    0.00  895880/895880      geometry::projection<geometry::Triangle>::project(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [19]
[32]     0.2    0.02    0.00  895880         geometry::projection<geometry::Triangle>::inTri2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [32]
-----------------------------------------------
                0.01    0.01  196638/196638      geometry::structuredData<geometry::Triangle>::getNeighbouringElements(unsigned int const&) const [7]
[33]     0.2    0.01    0.01  196638         geometry::structuredData<geometry::Triangle>::getBoundingBox(unsigned int const&) const [33]
                0.01    0.00  196638/196638      geometry::boundingBox<3u>::boundingBox<geometry::point, geometry::point, geometry::point>(geometry::point, geometry::point, geometry::point) [48]
-----------------------------------------------
                0.00    0.01    7543/15103       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.01    7560/15103       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
[34]     0.2    0.00    0.02   15103         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [34]
                0.00    0.02   15103/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [35]
                0.00    0.00   15103/243350      geometry::graphItem::insert(std::vector<unsigned int, std::allocator<unsigned int> > const&) [52]
                0.00    0.00   90618/212293      std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::erase(unsigned int const&) [80]
-----------------------------------------------
                0.00    0.02   15103/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [34]
[35]     0.2    0.00    0.02   15103         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [35]
                0.02    0.00   93486/156766      geometry::graphItem::replace(unsigned int const&, unsigned int const&) [26]
                0.00    0.00   15103/243350      geometry::graphItem::insert(std::vector<unsigned int, std::allocator<unsigned int> > const&) [52]
                0.00    0.00   15103/212293      std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::erase(unsigned int const&) [80]
-----------------------------------------------
                0.00    0.02   15103/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::undoEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [27]
[36]     0.2    0.00    0.02   15103         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [36]
                0.01    0.00   63280/156766      geometry::graphItem::replace(unsigned int const&, unsigned int const&) [26]
                0.00    0.00   15103/59888       geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [39]
                0.00    0.00   15103/187386      geometry::set_difference(geometry::graphItem const&, geometry::graphItem const&) [28]
                0.00    0.00   15103/30206       geometry::graphItem::setConnected(std::vector<unsigned int, std::allocator<unsigned int> > const&) [63]
                0.00    0.00   30206/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [18]
-----------------------------------------------
                0.01    0.00  106572/106572      geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [14]
[37]     0.2    0.01    0.00  106572         geometry::projection<geometry::Triangle>::getNewData2Elem(unsigned int const&, unsigned int const&) const [37]
                0.00    0.00   14562/59888       geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [39]
                0.00    0.00   33095/1557740     std::_Rb_tree_node<unsigned int>* std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_copy<std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node>(std::_Rb_tree_node<unsigned int> const*, std::_Rb_tree_node<unsigned int>*, std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node&) [24]
                0.00    0.00   47657/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [18]
-----------------------------------------------
                0.00    0.01       1/1           geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::simplification<>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1]
[38]     0.2    0.00    0.01       1         geometry::projection<geometry::Triangle>::projection<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [38]
                0.00    0.01       1/1           geometry::connect<geometry::Triangle, (geometry::MeshType)1>::connect<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [40]
                0.00    0.00    2522/2522        geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::setBoundary(unsigned int const&) [59]
-----------------------------------------------
                0.00    0.00    7543/59888       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00    7560/59888       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
                0.00    0.00   14562/59888       geometry::projection<geometry::Triangle>::getNewData2Elem(unsigned int const&, unsigned int const&) const [37]
                0.00    0.00   15103/59888       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [36]
                0.00    0.00   15120/59888       geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::setBoundary(unsigned int const&) [59]
[39]     0.1    0.01    0.00   59888         geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [39]
                0.00    0.00  119776/705665      geometry::dataPoint::print(std::ostream&) const [43]
-----------------------------------------------
                0.00    0.01       1/1           geometry::projection<geometry::Triangle>::projection<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [38]
[40]     0.1    0.00    0.01       1         geometry::connect<geometry::Triangle, (geometry::MeshType)1>::connect<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [40]
                0.00    0.01       1/1           geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::buildNode2Node() [42]
                0.00    0.00       1/1           geometry::connect<geometry::Triangle, (geometry::MeshType)1>::buildData2Elem() [66]
                0.00    0.00       1/1           geometry::mesh<geometry::Triangle, (geometry::MeshType)1>::mesh(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [136]
                0.00    0.00       1/1           geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::buildNode2Elem() [143]
                0.00    0.00       1/1           geometry::connect<geometry::Triangle, (geometry::MeshType)1>::buildElem2Data() [141]
-----------------------------------------------
                0.01    0.00   15120/15120       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::buildNode2Node() [42]
[41]     0.1    0.01    0.00   15120         std::pair<std::__detail::_Node_iterator<geometry::geoElement<geometry::Line>, true, true>, bool> std::_Hashtable<geometry::geoElement<geometry::Line>, geometry::geoElement<geometry::Line>, std::allocator<geometry::geoElement<geometry::Line> >, std::__detail::_Identity, std::equal_to<geometry::geoElement<geometry::Line> >, std::hash<geometry::geoElement<geometry::Line> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_emplace<std::array<unsigned int, 2ul> >(std::integral_constant<bool, true>, std::array<unsigned int, 2ul>&&) [41]
                0.00    0.00    7560/7560        bool geometry::operator==<geometry::Line>(geometry::geoElement<geometry::Line> const&, geometry::geoElement<geometry::Line> const&) [65]
                0.00    0.00   15120/15120       std::hash<geometry::geoElement<geometry::Line> >::operator()(geometry::geoElement<geometry::Line> const&) const [89]
                0.00    0.00    7560/7560        std::_Hashtable<geometry::geoElement<geometry::Line>, geometry::geoElement<geometry::Line>, std::allocator<geometry::geoElement<geometry::Line> >, std::__detail::_Identity, std::equal_to<geometry::geoElement<geometry::Line> >, std::hash<geometry::geoElement<geometry::Line> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<geometry::geoElement<geometry::Line>, true>*) [98]
-----------------------------------------------
                0.00    0.01       1/1           geometry::connect<geometry::Triangle, (geometry::MeshType)1>::connect<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [40]
[42]     0.1    0.00    0.01       1         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::buildNode2Node() [42]
                0.01    0.00   15120/15120       std::pair<std::__detail::_Node_iterator<geometry::geoElement<geometry::Line>, true, true>, bool> std::_Hashtable<geometry::geoElement<geometry::Line>, geometry::geoElement<geometry::Line>, std::allocator<geometry::geoElement<geometry::Line> >, std::__detail::_Identity, std::equal_to<geometry::geoElement<geometry::Line> >, std::hash<geometry::geoElement<geometry::Line> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_emplace<std::array<unsigned int, 2ul> >(std::integral_constant<bool, true>, std::array<unsigned int, 2ul>&&) [41]
                0.00    0.00    2522/10084       geometry::graphItem::graphItem(unsigned int const&) [97]
                0.00    0.00       1/4           std::vector<geometry::graphItem, std::allocator<geometry::graphItem> >::reserve(unsigned long) [112]
-----------------------------------------------
                0.00    0.00   98580/705665      geometry::set_symmetric_difference(geometry::graphItem const&, geometry::graphItem const&) [61]
                0.00    0.00  119776/705665      geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [39]
                0.01    0.00  487309/705665      geometry::set_difference(geometry::graphItem const&, geometry::graphItem const&) [28]
[43]     0.1    0.01    0.00  705665         geometry::dataPoint::print(std::ostream&) const [43]
-----------------------------------------------
                0.00    0.00  157180/400530      geometry::set_union(geometry::graphItem const&, geometry::graphItem const&) [58]
                0.01    0.00  243350/400530      geometry::graphItem::insert(std::vector<unsigned int, std::allocator<unsigned int> > const&) [52]
[44]     0.1    0.01    0.00  400530         std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > > std::__set_union<std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter>(std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter) [44]
                0.00    0.00  200445/200445      std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<unsigned int>, unsigned int const&) [81]
-----------------------------------------------
                0.01    0.00  287128/287128      geometry::structuredData<geometry::Triangle>::update(std::vector<unsigned int, std::allocator<unsigned int> > const&) [9]
[45]     0.1    0.01    0.00  287128         std::_Hashtable<geometry::boundingBox<3u>, geometry::boundingBox<3u>, std::allocator<geometry::boundingBox<3u> >, std::__detail::_Identity, std::equal_to<geometry::boundingBox<3u> >, std::hash<geometry::boundingBox<3u> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, false> >::erase(std::__detail::_Node_const_iterator<geometry::boundingBox<3u>, true, true>) [45]
-----------------------------------------------
                0.01    0.00  213144/213144      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [23]
[46]     0.1    0.01    0.00  213144         geometry::connect<geometry::Triangle, (geometry::MeshType)1>::eraseDataInElem2Data(unsigned int const&) [46]
-----------------------------------------------
                0.00    0.00   15120/205004      geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::setBoundary(unsigned int const&) [59]
                0.00    0.00   30206/205004      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [22]
                0.01    0.00  159678/205004      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
[47]     0.1    0.01    0.00  205004         std::pair<std::_Rb_tree_iterator<unsigned int>, bool> std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_insert_unique<unsigned int>(unsigned int&&) [47]
-----------------------------------------------
                0.01    0.00  196638/196638      geometry::structuredData<geometry::Triangle>::getBoundingBox(unsigned int const&) const [33]
[48]     0.1    0.01    0.00  196638         geometry::boundingBox<3u>::boundingBox<geometry::point, geometry::point, geometry::point>(geometry::point, geometry::point, geometry::point) [48]
                0.00    0.00  393276/9952918     geometry::geoPoint<3u>::geoPoint(double const&) [74]
-----------------------------------------------
                0.01    0.00  126974/126974      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataInvolvedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [29]
[49]     0.1    0.01    0.00  126974         geometry::graphItem::graphItem(std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > const&, unsigned int const&) [49]
-----------------------------------------------
                                                 <spontaneous>
[50]     0.1    0.01    0.00                 geometry::geoPoint<2u>::geoPoint(double const&) [50]
-----------------------------------------------
                                                 <spontaneous>
[51]     0.1    0.01    0.00                 geometry::bmesh<geometry::Quad>::print_inp(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [51]
-----------------------------------------------
                0.00    0.00   15103/243350      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [35]
                0.00    0.00   15103/243350      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [34]
                0.00    0.01  213144/243350      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [23]
[52]     0.1    0.00    0.01  243350         geometry::graphItem::insert(std::vector<unsigned int, std::allocator<unsigned int> > const&) [52]
                0.01    0.00  243350/400530      std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > > std::__set_union<std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter>(std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter) [44]
                0.00    0.00  243350/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [18]
-----------------------------------------------
                                                 <spontaneous>
[53]     0.1    0.00    0.01                 geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::~simplification() [53]
                0.01    0.00      13/13          std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_erase(std::_Rb_tree_node<geometry::collapsingEdge>*) [54]
                0.00    0.00   26794/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [18]
                0.00    0.00    2522/1964268     geometry::geoPoint<3u>::~geoPoint() [57]
                0.00    0.00    2522/114138      geometry::point::~point() [84]
-----------------------------------------------
                                 306             std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_erase(std::_Rb_tree_node<geometry::collapsingEdge>*) [54]
                0.01    0.00      13/13          geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::~simplification() [53]
[54]     0.1    0.01    0.00      13+306     std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_erase(std::_Rb_tree_node<geometry::collapsingEdge>*) [54]
                                 306             std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_erase(std::_Rb_tree_node<geometry::collapsingEdge>*) [54]
-----------------------------------------------
                0.01    0.00       1/1           geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::simplification<>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1]
[55]     0.1    0.01    0.00       1         geometry::intersection<geometry::Triangle>::intersection(geometry::bmesh<geometry::Triangle> const*) [55]
-----------------------------------------------
                                                 <spontaneous>
[56]     0.1    0.01    0.00                 std::ctype<char>::do_widen(char) const [56]
-----------------------------------------------
                0.00    0.00    2522/1964268     geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::~simplification() [53]
                0.00    0.00   63414/1964268     geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00 1898332/1964268     geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [14]
[57]     0.1    0.01    0.00 1964268         geometry::geoPoint<3u>::~geoPoint() [57]
-----------------------------------------------
                0.00    0.00    7543/157180      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00    7560/157180      geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
                0.00    0.00  142077/157180      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataInvolvedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [29]
[58]     0.0    0.00    0.00  157180         geometry::set_union(geometry::graphItem const&, geometry::graphItem const&) [58]
